infinitivo,person,number,tense,mood,conjugacion
depender,1,1,0,1,dependamos
depender,2,1,0,1,dependáis
depender,3,1,0,1,dependan
depender,1,0,1,1,dependiera
depender,2,0,1,1,dependieras
depender,3,0,1,1,dependiera
depender,1,1,1,1,dependiéramos
depender,2,1,1,1,dependierais
depender,3,1,1,1,dependieran
depender,1,0,1,1,dependiere
depender,2,0,1,1,dependieres
depender,3,0,1,1,dependiere
depender,1,1,1,1,dependiéremos
depender,2,1,1,1,dependiereis
depender,3,1,1,1,dependieren
depender,0,0,0,2,–
depender,2,0,0,2,¡depende!
depender,0,0,0,2,¡dependa!
depender,1,1,0,2,¡dependamos!
depender,2,1,0,2,¡depended!
depender,0,0,0,2,¡dependan!
describir,1,0,0,0,describo
describir,2,0,0,0,describes
describir,3,0,0,0,describe
describir,1,1,0,0,describimos
describir,2,1,0,0,describís
describir,3,1,0,0,describen
describir,1,0,1,0,describía
describir,2,0,1,0,describías
describir,3,0,1,0,describía
describir,1,1,1,0,describíamos
describir,2,1,1,0,describíais
describir,3,1,1,0,describían
describir,1,0,2,0,describí
describir,2,0,2,0,describiste
describir,3,0,2,0,describió
describir,1,1,2,0,describimos
describir,2,1,2,0,describisteis
describir,3,1,2,0,describieron
describir,1,0,1,0,describiré
describir,2,0,1,0,describirás
describir,3,0,1,0,describirá
describir,1,1,1,0,describiremos
describir,2,1,1,0,describiréis
describir,3,1,1,0,describirán
describir,1,0,2,0,describiría
describir,2,0,2,0,describirías
describir,3,0,2,0,describiría
describir,1,1,2,0,describiríamos
describir,2,1,2,0,describiríais
describir,3,1,2,0,describirían
describir,1,0,0,1,describa
describir,2,0,0,1,describas
describir,3,0,0,1,describa
describir,1,1,0,1,describamos
describir,2,1,0,1,describáis
describir,3,1,0,1,describan
describir,1,0,1,1,describiera
describir,2,0,1,1,describieras
describir,3,0,1,1,describiera
describir,1,1,1,1,describiéramos
describir,2,1,1,1,describierais
describir,3,1,1,1,describieran
describir,1,0,1,1,describiere
describir,2,0,1,1,describieres
describir,3,0,1,1,describiere
describir,1,1,1,1,describiéremos
describir,2,1,1,1,describiereis
describir,3,1,1,1,describieren
describir,0,0,0,2,–
describir,2,0,0,2,¡describe!
describir,0,0,0,2,¡describa!
describir,1,1,0,2,¡describamos!
describir,2,1,0,2,¡describid!
describir,0,0,0,2,¡describan!
merecer,1,0,0,0,merezco
merecer,2,0,0,0,mereces
merecer,3,0,0,0,merece
merecer,1,1,0,0,merecemos
merecer,2,1,0,0,merecéis
merecer,3,1,0,0,merecen
merecer,1,0,1,0,merecía
merecer,2,0,1,0,merecías
merecer,3,0,1,0,merecía
merecer,1,1,1,0,merecíamos
merecer,2,1,1,0,merecíais
merecer,3,1,1,0,merecían
merecer,1,0,2,0,merecí
merecer,2,0,2,0,mereciste
merecer,3,0,2,0,mereció
merecer,1,1,2,0,merecimos
merecer,2,1,2,0,merecisteis
merecer,3,1,2,0,merecieron
merecer,1,0,1,0,mereceré
merecer,2,0,1,0,merecerás
merecer,3,0,1,0,merecerá
merecer,1,1,1,0,mereceremos
merecer,2,1,1,0,mereceréis
merecer,3,1,1,0,merecerán
merecer,1,0,2,0,merecería
merecer,2,0,2,0,merecerías
merecer,3,0,2,0,merecería
merecer,1,1,2,0,mereceríamos
merecer,2,1,2,0,mereceríais
merecer,3,1,2,0,merecerían
merecer,1,0,0,1,merezca
merecer,2,0,0,1,merezcas
merecer,3,0,0,1,merezca
merecer,1,1,0,1,merezcamos
merecer,2,1,0,1,merezcáis
merecer,3,1,0,1,merezcan
merecer,1,0,1,1,mereciera
merecer,2,0,1,1,merecieras
merecer,3,0,1,1,mereciera
merecer,1,1,1,1,mereciéramos
merecer,2,1,1,1,merecierais
merecer,3,1,1,1,merecieran
merecer,1,0,1,1,mereciere
merecer,2,0,1,1,merecieres
merecer,3,0,1,1,mereciere
merecer,1,1,1,1,mereciéremos
merecer,2,1,1,1,mereciereis
merecer,3,1,1,1,merecieren
merecer,0,0,0,2,–
merecer,2,0,0,2,¡merece!
merecer,0,0,0,2,¡merezca!
merecer,1,1,0,2,¡merezcamos!
merecer,2,1,0,2,¡mereced!
merecer,0,0,0,2,¡merezcan!
destruir,1,0,0,0,destruyo
destruir,2,0,0,0,destruyes
destruir,3,0,0,0,destruye
destruir,1,1,0,0,destruimos
destruir,2,1,0,0,destruís
destruir,3,1,0,0,destruyen
destruir,1,0,1,0,destruía
destruir,2,0,1,0,destruías
destruir,3,0,1,0,destruía
destruir,1,1,1,0,destruíamos
destruir,2,1,1,0,destruíais
destruir,3,1,1,0,destruían
destruir,1,0,2,0,destruí
destruir,2,0,2,0,destruiste
destruir,3,0,2,0,destruyó
destruir,1,1,2,0,destruimos
destruir,2,1,2,0,destruisteis
destruir,3,1,2,0,destruyeron
destruir,1,0,1,0,destruiré
destruir,2,0,1,0,destruirás
destruir,3,0,1,0,destruirá
destruir,1,1,1,0,destruiremos
destruir,2,1,1,0,destruiréis
destruir,3,1,1,0,destruirán
destruir,1,0,2,0,destruiría
destruir,2,0,2,0,destruirías
destruir,3,0,2,0,destruiría
destruir,1,1,2,0,destruiríamos
destruir,2,1,2,0,destruiríais
destruir,3,1,2,0,destruirían
destruir,1,0,0,1,destruya
destruir,2,0,0,1,destruyas
destruir,3,0,0,1,destruya
destruir,1,1,0,1,destruyamos
destruir,2,1,0,1,destruyáis
destruir,3,1,0,1,destruyan
destruir,1,0,1,1,destruyera
destruir,2,0,1,1,destruyeras
destruir,3,0,1,1,destruyera
destruir,1,1,1,1,destruyéramos
destruir,2,1,1,1,destruyerais
destruir,3,1,1,1,destruyeran
destruir,1,0,1,1,destruyere
destruir,2,0,1,1,destruyeres
destruir,3,0,1,1,destruyere
destruir,1,1,1,1,destruyéremos
destruir,2,1,1,1,destruyereis
destruir,3,1,1,1,destruyeren
destruir,0,0,0,2,–
destruir,2,0,0,2,¡destruye!
destruir,0,0,0,2,¡destruya!
destruir,1,1,0,2,¡destruyamos!
destruir,2,1,0,2,¡destruid!
destruir,0,0,0,2,¡destruyan!
detectar,1,0,0,0,detecto
detectar,2,0,0,0,detectas
detectar,3,0,0,0,detecta
detectar,1,1,0,0,detectamos
detectar,2,1,0,0,detectáis
detectar,3,1,0,0,detectan
detectar,1,0,1,0,detectaba
detectar,2,0,1,0,detectabas
detectar,3,0,1,0,detectaba
detectar,1,1,1,0,detectábamos
detectar,2,1,1,0,detectabais
detectar,3,1,1,0,detectaban
detectar,1,0,2,0,detecté
detectar,2,0,2,0,detectaste
detectar,3,0,2,0,detectó
detectar,1,1,2,0,detectamos
detectar,2,1,2,0,detectasteis
detectar,3,1,2,0,detectaron
detectar,1,0,1,0,detectaré
detectar,2,0,1,0,detectarás
detectar,3,0,1,0,detectará
detectar,1,1,1,0,detectaremos
detectar,2,1,1,0,detectaréis
detectar,3,1,1,0,detectarán
detectar,1,0,2,0,detectaría
detectar,2,0,2,0,detectarías
detectar,3,0,2,0,detectaría
detectar,1,1,2,0,detectaríamos
detectar,2,1,2,0,detectaríais
detectar,3,1,2,0,detectarían
detectar,1,0,0,1,detecte
detectar,2,0,0,1,detectes
detectar,3,0,0,1,detecte
detectar,1,1,0,1,detectemos
detectar,2,1,0,1,detectéis
detectar,3,1,0,1,detecten
detectar,1,0,1,1,detectara
detectar,2,0,1,1,detectaras
detectar,3,0,1,1,detectara
detectar,1,1,1,1,detectáramos
detectar,2,1,1,1,detectarais
detectar,3,1,1,1,detectaran
detectar,1,0,1,1,detectare
detectar,2,0,1,1,detectares
detectar,3,0,1,1,detectare
detectar,1,1,1,1,detectáremos
detectar,2,1,1,1,detectareis
detectar,3,1,1,1,detectaren
detectar,0,0,0,2,–
detectar,2,0,0,2,¡detecta!
detectar,0,0,0,2,¡detecte!
detectar,1,1,0,2,¡detectemos!
detectar,2,1,0,2,¡detectad!
detectar,0,0,0,2,¡detecten!
desarrollar,1,0,0,0,desarrollo
desarrollar,2,0,0,0,desarrollas
desarrollar,3,0,0,0,desarrolla
desarrollar,1,1,0,0,desarrollamos
desarrollar,2,1,0,0,desarrolláis
desarrollar,3,1,0,0,desarrollan
desarrollar,1,0,1,0,desarrollaba
desarrollar,2,0,1,0,desarrollabas
desarrollar,3,0,1,0,desarrollaba
desarrollar,1,1,1,0,desarrollábamos
desarrollar,2,1,1,0,desarrollabais
desarrollar,3,1,1,0,desarrollaban
desarrollar,1,0,2,0,desarrollé
desarrollar,2,0,2,0,desarrollaste
desarrollar,3,0,2,0,desarrolló
desarrollar,1,1,2,0,desarrollamos
desarrollar,2,1,2,0,desarrollasteis
desarrollar,3,1,2,0,desarrollaron
desarrollar,1,0,1,0,desarrollaré
desarrollar,2,0,1,0,desarrollarás
desarrollar,3,0,1,0,desarrollará
desarrollar,1,1,1,0,desarrollaremos
desarrollar,2,1,1,0,desarrollaréis
desarrollar,3,1,1,0,desarrollarán
desarrollar,1,0,2,0,desarrollaría
desarrollar,2,0,2,0,desarrollarías
desarrollar,3,0,2,0,desarrollaría
desarrollar,1,1,2,0,desarrollaríamos
desarrollar,2,1,2,0,desarrollaríais
desarrollar,3,1,2,0,desarrollarían
desarrollar,1,0,0,1,desarrolle
desarrollar,2,0,0,1,desarrolles
desarrollar,3,0,0,1,desarrolle
desarrollar,1,1,0,1,desarrollemos
desarrollar,2,1,0,1,desarrolléis
desarrollar,3,1,0,1,desarrollen
desarrollar,1,0,1,1,desarrollara
desarrollar,2,0,1,1,desarrollaras
desarrollar,3,0,1,1,desarrollara
desarrollar,1,1,1,1,desarrolláramos
desarrollar,2,1,1,1,desarrollarais
desarrollar,3,1,1,1,desarrollaran
desarrollar,1,0,1,1,desarrollare
desarrollar,2,0,1,1,desarrollares
desarrollar,3,0,1,1,desarrollare
desarrollar,1,1,1,1,desarrolláremos
desarrollar,2,1,1,1,desarrollareis
desarrollar,3,1,1,1,desarrollaren
desarrollar,0,0,0,2,–
desarrollar,2,0,0,2,¡desarrolla!
desarrollar,0,0,0,2,¡desarrolle!
desarrollar,1,1,0,2,¡desarrollemos!
desarrollar,2,1,0,2,¡desarrollad!
desarrollar,0,0,0,2,¡desarrollen!
restar,1,0,0,0,resto
restar,2,0,0,0,restas
restar,3,0,0,0,resta
restar,1,1,0,0,restamos
restar,2,1,0,0,restáis
restar,3,1,0,0,restan
restar,1,0,1,0,restaba
restar,2,0,1,0,restabas
restar,3,0,1,0,restaba
restar,1,1,1,0,restábamos
restar,2,1,1,0,restabais
restar,3,1,1,0,restaban
restar,1,0,2,0,resté
restar,2,0,2,0,restaste
restar,3,0,2,0,restó
restar,1,1,2,0,restamos
restar,2,1,2,0,restasteis
restar,3,1,2,0,restaron
restar,1,0,1,0,restaré
restar,2,0,1,0,restarás
restar,3,0,1,0,restará
restar,1,1,1,0,restaremos
restar,2,1,1,0,restaréis
restar,3,1,1,0,restarán
restar,1,0,2,0,restaría
restar,2,0,2,0,restarías
restar,3,0,2,0,restaría
restar,1,1,2,0,restaríamos
restar,2,1,2,0,restaríais
restar,3,1,2,0,restarían
restar,1,0,0,1,reste
restar,2,0,0,1,restes
restar,3,0,0,1,reste
restar,1,1,0,1,restemos
restar,2,1,0,1,restéis
restar,3,1,0,1,resten
restar,1,0,1,1,restara
restar,2,0,1,1,restaras
restar,3,0,1,1,restara
restar,1,1,1,1,restáramos
restar,2,1,1,1,restarais
restar,3,1,1,1,restaran
restar,1,0,1,1,restare
restar,2,0,1,1,restares
restar,3,0,1,1,restare
restar,1,1,1,1,restáremos
restar,2,1,1,1,restareis
restar,3,1,1,1,restaren
restar,0,0,0,2,–
restar,2,0,0,2,¡resta!
restar,0,0,0,2,¡reste!
restar,1,1,0,2,¡restemos!
restar,2,1,0,2,¡restad!
restar,0,0,0,2,¡resten!
estar,1,0,0,0,estoy
estar,2,0,0,0,estás
estar,3,0,0,0,está
estar,1,1,0,0,estamos
estar,2,1,0,0,estáis
estar,3,1,0,0,están
estar,1,0,1,0,estaba
estar,2,0,1,0,estabas
estar,3,0,1,0,estaba
estar,1,1,1,0,estábamos
estar,2,1,1,0,estabais
estar,3,1,1,0,estaban
estar,1,0,2,0,estuve
estar,2,0,2,0,estuviste
estar,3,0,2,0,estuvo
estar,1,1,2,0,estuvimos
estar,2,1,2,0,estuvisteis
estar,3,1,2,0,estuvieron
estar,1,0,1,0,estaré
estar,2,0,1,0,estarás
estar,3,0,1,0,estará
estar,1,1,1,0,estaremos
estar,2,1,1,0,estaréis
estar,3,1,1,0,estarán
estar,1,0,2,0,estaría
estar,2,0,2,0,estarías
estar,3,0,2,0,estaría
estar,1,1,2,0,estaríamos
estar,2,1,2,0,estaríais
estar,3,1,2,0,estarían
estar,1,0,0,1,esté
estar,2,0,0,1,estés
estar,3,0,0,1,esté
estar,1,1,0,1,estemos
estar,2,1,0,1,estéis
estar,3,1,0,1,estén
estar,1,0,1,1,estuviera
estar,2,0,1,1,estuvieras
estar,3,0,1,1,estuviera
estar,1,1,1,1,estuviéramos
estar,2,1,1,1,estuvierais
estar,3,1,1,1,estuvieran
estar,1,0,1,1,estuviere
estar,2,0,1,1,estuvieres
estar,3,0,1,1,estuviere
estar,1,1,1,1,estuviéremos
estar,2,1,1,1,estuviereis
estar,3,1,1,1,estuvieren
estar,0,0,0,2,–
estar,2,0,0,2,¡está!
estar,0,0,0,2,¡esté!
estar,1,1,0,2,¡estemos!
estar,2,1,0,2,¡estad!
estar,0,0,0,2,¡estén!
desaparecer,1,0,0,0,desaparezco
desaparecer,2,0,0,0,desapareces
desaparecer,3,0,0,0,desaparece
desaparecer,1,1,0,0,desaparecemos
desaparecer,2,1,0,0,desaparecéis
desaparecer,3,1,0,0,desaparecen
desaparecer,1,0,1,0,desaparecía
desaparecer,2,0,1,0,desaparecías
desaparecer,3,0,1,0,desaparecía
desaparecer,1,1,1,0,desaparecíamos
desaparecer,2,1,1,0,desaparecíais
desaparecer,3,1,1,0,desaparecían
desaparecer,1,0,2,0,desaparecí
desaparecer,2,0,2,0,desapareciste
desaparecer,3,0,2,0,desapareció
desaparecer,1,1,2,0,desaparecimos
desaparecer,2,1,2,0,desaparecisteis
desaparecer,3,1,2,0,desaparecieron
desaparecer,1,0,1,0,desapareceré
desaparecer,2,0,1,0,desaparecerás
desaparecer,3,0,1,0,desaparecerá
desaparecer,1,1,1,0,desapareceremos
desaparecer,2,1,1,0,desapareceréis
desaparecer,3,1,1,0,desaparecerán
desaparecer,1,0,2,0,desaparecería
desaparecer,2,0,2,0,desaparecerías
desaparecer,3,0,2,0,desaparecería
desaparecer,1,1,2,0,desapareceríamos
desaparecer,2,1,2,0,desapareceríais
desaparecer,3,1,2,0,desaparecerían
desaparecer,1,0,0,1,desaparezca
desaparecer,2,0,0,1,desaparezcas
desaparecer,3,0,0,1,desaparezca
desaparecer,1,1,0,1,desaparezcamos
desaparecer,2,1,0,1,desaparezcáis
desaparecer,3,1,0,1,desaparezcan
desaparecer,1,0,1,1,desapareciera
desaparecer,2,0,1,1,desaparecieras
desaparecer,3,0,1,1,desapareciera
desaparecer,1,1,1,1,desapareciéramos
desaparecer,2,1,1,1,desaparecierais
desaparecer,3,1,1,1,desaparecieran
desaparecer,1,0,1,1,desapareciere
desaparecer,2,0,1,1,desaparecieres
desaparecer,3,0,1,1,desapareciere
desaparecer,1,1,1,1,desapareciéremos
desaparecer,2,1,1,1,desapareciereis
desaparecer,3,1,1,1,desaparecieren
desaparecer,0,0,0,2,–
desaparecer,2,0,0,2,¡desaparece!
desaparecer,0,0,0,2,¡desaparezca!
desaparecer,1,1,0,2,¡desaparezcamos!
desaparecer,2,1,0,2,¡desapareced!
desaparecer,0,0,0,2,¡desaparezcan!
descubrir,1,0,0,0,descubro
descubrir,2,0,0,0,descubres
descubrir,3,0,0,0,descubre
descubrir,1,1,0,0,descubrimos
descubrir,2,1,0,0,descubrís
descubrir,3,1,0,0,descubren
descubrir,1,0,1,0,descubría
descubrir,2,0,1,0,descubrías
descubrir,3,0,1,0,descubría
descubrir,1,1,1,0,descubríamos
descubrir,2,1,1,0,descubríais
descubrir,3,1,1,0,descubrían
descubrir,1,0,2,0,descubrí
descubrir,2,0,2,0,descubriste
descubrir,3,0,2,0,descubrió
descubrir,1,1,2,0,descubrimos
descubrir,2,1,2,0,descubristeis
descubrir,3,1,2,0,descubrieron
descubrir,1,0,1,0,descubriré
descubrir,2,0,1,0,descubrirás
descubrir,3,0,1,0,descubrirá
descubrir,1,1,1,0,descubriremos
descubrir,2,1,1,0,descubriréis
descubrir,3,1,1,0,descubrirán
descubrir,1,0,2,0,descubriría
descubrir,2,0,2,0,descubrirías
descubrir,3,0,2,0,descubriría
descubrir,1,1,2,0,descubriríamos
descubrir,2,1,2,0,descubriríais
descubrir,3,1,2,0,descubrirían
descubrir,1,0,0,1,descubra
descubrir,2,0,0,1,descubras
descubrir,3,0,0,1,descubra
descubrir,1,1,0,1,descubramos
descubrir,2,1,0,1,descubráis
descubrir,3,1,0,1,descubran
descubrir,1,0,1,1,descubriera
descubrir,2,0,1,1,descubrieras
descubrir,3,0,1,1,descubriera
descubrir,1,1,1,1,descubriéramos
descubrir,2,1,1,1,descubrierais
descubrir,3,1,1,1,descubrieran
descubrir,1,0,1,1,descubriere
descubrir,2,0,1,1,descubrieres
descubrir,3,0,1,1,descubriere
descubrir,1,1,1,1,descubriéremos
descubrir,2,1,1,1,descubriereis
descubrir,3,1,1,1,descubrieren
descubrir,0,0,0,2,–
descubrir,2,0,0,2,¡descubre!
descubrir,0,0,0,2,¡descubra!
descubrir,1,1,0,2,¡descubramos!
descubrir,2,1,0,2,¡descubrid!
descubrir,0,0,0,2,¡descubran!
disgustar,1,0,0,0,disgusto
disgustar,2,0,0,0,disgustas
disgustar,3,0,0,0,disgusta
disgustar,1,1,0,0,disgustamos
disgustar,2,1,0,0,disgustáis
disgustar,3,1,0,0,disgustan
disgustar,1,0,1,0,disgustaba
disgustar,2,0,1,0,disgustabas
disgustar,3,0,1,0,disgustaba
disgustar,1,1,1,0,disgustábamos
disgustar,2,1,1,0,disgustabais
disgustar,3,1,1,0,disgustaban
disgustar,1,0,2,0,disgusté
disgustar,2,0,2,0,disgustaste
disgustar,3,0,2,0,disgustó
disgustar,1,1,2,0,disgustamos
disgustar,2,1,2,0,disgustasteis
disgustar,3,1,2,0,disgustaron
disgustar,1,0,1,0,disgustaré
disgustar,2,0,1,0,disgustarás
disgustar,3,0,1,0,disgustará
disgustar,1,1,1,0,disgustaremos
disgustar,2,1,1,0,disgustaréis
disgustar,3,1,1,0,disgustarán
disgustar,1,0,2,0,disgustaría
disgustar,2,0,2,0,disgustarías
disgustar,3,0,2,0,disgustaría
disgustar,1,1,2,0,disgustaríamos
disgustar,2,1,2,0,disgustaríais
disgustar,3,1,2,0,disgustarían
disgustar,1,0,0,1,disguste
disgustar,2,0,0,1,disgustes
disgustar,3,0,0,1,disguste
disgustar,1,1,0,1,disgustemos
disgustar,2,1,0,1,disgustéis
disgustar,3,1,0,1,disgusten
disgustar,1,0,1,1,disgustara
disgustar,2,0,1,1,disgustaras
disgustar,3,0,1,1,disgustara
disgustar,1,1,1,1,disgustáramos
disgustar,2,1,1,1,disgustarais
disgustar,3,1,1,1,disgustaran
disgustar,1,0,1,1,disgustare
disgustar,2,0,1,1,disgustares
disgustar,3,0,1,1,disgustare
disgustar,1,1,1,1,disgustáremos
disgustar,2,1,1,1,disgustareis
disgustar,3,1,1,1,disgustaren
disgustar,0,0,0,2,–
disgustar,2,0,0,2,¡disgusta!
disgustar,0,0,0,2,¡disguste!
disgustar,1,1,0,2,¡disgustemos!
disgustar,2,1,0,2,¡disgustad!
disgustar,0,0,0,2,¡disgusten!
dividir,1,0,0,0,divido
dividir,2,0,0,0,divides
dividir,3,0,0,0,divide
dividir,1,1,0,0,dividimos
dividir,2,1,0,0,dividís
dividir,3,1,0,0,dividen
dividir,1,0,1,0,dividía
dividir,2,0,1,0,dividías
dividir,3,0,1,0,dividía
dividir,1,1,1,0,dividíamos
dividir,2,1,1,0,dividíais
dividir,3,1,1,0,dividían
dividir,1,0,2,0,dividí
dividir,2,0,2,0,dividiste
dividir,3,0,2,0,dividió
dividir,1,1,2,0,dividimos
dividir,2,1,2,0,dividisteis
dividir,3,1,2,0,dividieron
dividir,1,0,1,0,dividiré
dividir,2,0,1,0,dividirás
dividir,3,0,1,0,dividirá
dividir,1,1,1,0,dividiremos
dividir,2,1,1,0,dividiréis
dividir,3,1,1,0,dividirán
dividir,1,0,2,0,dividiría
dividir,2,0,2,0,dividirías
dividir,3,0,2,0,dividiría
dividir,1,1,2,0,dividiríamos
dividir,2,1,2,0,dividiríais
dividir,3,1,2,0,dividirían
dividir,1,0,0,1,divida
dividir,2,0,0,1,dividas
dividir,3,0,0,1,divida
dividir,1,1,0,1,dividamos
dividir,2,1,0,1,dividáis
dividir,3,1,0,1,dividan
dividir,1,0,1,1,dividiera
dividir,2,0,1,1,dividieras
dividir,3,0,1,1,dividiera
dividir,1,1,1,1,dividiéramos
dividir,2,1,1,1,dividierais
dividir,3,1,1,1,dividieran
dividir,1,0,1,1,dividiere
dividir,2,0,1,1,dividieres
dividir,3,0,1,1,dividiere
dividir,1,1,1,1,dividiéremos
dividir,2,1,1,1,dividiereis
dividir,3,1,1,1,dividieren
dividir,0,0,0,2,–
dividir,2,0,0,2,¡divide!
dividir,0,0,0,2,¡divida!
dividir,1,1,0,2,¡dividamos!
dividir,2,1,0,2,¡dividid!
dividir,0,0,0,2,¡dividan!
duplicar,1,0,0,0,duplico
duplicar,2,0,0,0,duplicas
duplicar,3,0,0,0,duplica
duplicar,1,1,0,0,duplicamos
duplicar,2,1,0,0,duplicáis
duplicar,3,1,0,0,duplican
duplicar,1,0,1,0,duplicaba
duplicar,2,0,1,0,duplicabas
duplicar,3,0,1,0,duplicaba
duplicar,1,1,1,0,duplicábamos
duplicar,2,1,1,0,duplicabais
duplicar,3,1,1,0,duplicaban
duplicar,1,0,2,0,dupliqué
duplicar,2,0,2,0,duplicaste
duplicar,3,0,2,0,duplicó
duplicar,1,1,2,0,duplicamos
duplicar,2,1,2,0,duplicasteis
duplicar,3,1,2,0,duplicaron
duplicar,1,0,1,0,duplicaré
duplicar,2,0,1,0,duplicarás
duplicar,3,0,1,0,duplicará
duplicar,1,1,1,0,duplicaremos
duplicar,2,1,1,0,duplicaréis
duplicar,3,1,1,0,duplicarán
duplicar,1,0,2,0,duplicaría
duplicar,2,0,2,0,duplicarías
duplicar,3,0,2,0,duplicaría
duplicar,1,1,2,0,duplicaríamos
duplicar,2,1,2,0,duplicaríais
duplicar,3,1,2,0,duplicarían
duplicar,1,0,0,1,duplique
duplicar,2,0,0,1,dupliques
duplicar,3,0,0,1,duplique
duplicar,1,1,0,1,dupliquemos
duplicar,2,1,0,1,dupliquéis
duplicar,3,1,0,1,dupliquen
duplicar,1,0,1,1,duplicara
duplicar,2,0,1,1,duplicaras
duplicar,3,0,1,1,duplicara
duplicar,1,1,1,1,duplicáramos
duplicar,2,1,1,1,duplicarais
duplicar,3,1,1,1,duplicaran
duplicar,1,0,1,1,duplicare
duplicar,2,0,1,1,duplicares
duplicar,3,0,1,1,duplicare
duplicar,1,1,1,1,duplicáremos
duplicar,2,1,1,1,duplicareis
duplicar,3,1,1,1,duplicaren
duplicar,0,0,0,2,–
duplicar,2,0,0,2,¡duplica!
duplicar,0,0,0,2,¡duplique!
duplicar,1,1,0,2,¡dupliquemos!
duplicar,2,1,0,2,¡duplicad!
duplicar,0,0,0,2,¡dupliquen!
dudar,1,0,0,0,dudo
dudar,2,0,0,0,dudas
dudar,3,0,0,0,duda
dudar,1,1,0,0,dudamos
dudar,2,1,0,0,dudáis
dudar,3,1,0,0,dudan
dudar,1,0,1,0,dudaba
dudar,2,0,1,0,dudabas
dudar,3,0,1,0,dudaba
dudar,1,1,1,0,dudábamos
dudar,2,1,1,0,dudabais
dudar,3,1,1,0,dudaban
dudar,1,0,2,0,dudé
dudar,2,0,2,0,dudaste
dudar,3,0,2,0,dudó
dudar,1,1,2,0,dudamos
dudar,2,1,2,0,dudasteis
dudar,3,1,2,0,dudaron
dudar,1,0,1,0,dudaré
dudar,2,0,1,0,dudarás
dudar,3,0,1,0,dudará
dudar,1,1,1,0,dudaremos
dudar,2,1,1,0,dudaréis
dudar,3,1,1,0,dudarán
dudar,1,0,2,0,dudaría
dudar,2,0,2,0,dudarías
dudar,3,0,2,0,dudaría
dudar,1,1,2,0,dudaríamos
dudar,2,1,2,0,dudaríais
dudar,3,1,2,0,dudarían
dudar,1,0,0,1,dude
dudar,2,0,0,1,dudes
dudar,3,0,0,1,dude
dudar,1,1,0,1,dudemos
dudar,2,1,0,1,dudéis
dudar,3,1,0,1,duden
dudar,1,0,1,1,dudara
dudar,2,0,1,1,dudaras
dudar,3,0,1,1,dudara
dudar,1,1,1,1,dudáramos
dudar,2,1,1,1,dudarais
dudar,3,1,1,1,dudaran
dudar,1,0,1,1,dudare
dudar,2,0,1,1,dudares
dudar,3,0,1,1,dudare
dudar,1,1,1,1,dudáremos
dudar,2,1,1,1,dudareis
dudar,3,1,1,1,dudaren
dudar,0,0,0,2,–
dudar,2,0,0,2,¡duda!
dudar,0,0,0,2,¡dude!
dudar,1,1,0,2,¡dudemos!
dudar,2,1,0,2,¡dudad!
dudar,0,0,0,2,¡duden!
soñar,1,0,0,0,sueño
soñar,2,0,0,0,sueñas
soñar,3,0,0,0,sueña
soñar,1,1,0,0,soñamos
soñar,2,1,0,0,soñáis
soñar,3,1,0,0,sueñan
soñar,1,0,1,0,soñaba
soñar,2,0,1,0,soñabas
soñar,3,0,1,0,soñaba
soñar,1,1,1,0,soñábamos
soñar,2,1,1,0,soñabais
soñar,3,1,1,0,soñaban
soñar,1,0,2,0,soñé
soñar,2,0,2,0,soñaste
soñar,3,0,2,0,soñó
soñar,1,1,2,0,soñamos
soñar,2,1,2,0,soñasteis
soñar,3,1,2,0,soñaron
soñar,1,0,1,0,soñaré
soñar,2,0,1,0,soñarás
soñar,3,0,1,0,soñará
soñar,1,1,1,0,soñaremos
soñar,2,1,1,0,soñaréis
soñar,3,1,1,0,soñarán
soñar,1,0,2,0,soñaría
soñar,2,0,2,0,soñarías
soñar,3,0,2,0,soñaría
soñar,1,1,2,0,soñaríamos
soñar,2,1,2,0,soñaríais
soñar,3,1,2,0,soñarían
soñar,1,0,0,1,sueñe
soñar,2,0,0,1,sueñes
soñar,3,0,0,1,sueñe
soñar,1,1,0,1,soñemos
soñar,2,1,0,1,soñéis
soñar,3,1,0,1,sueñen
soñar,1,0,1,1,soñara
soñar,2,0,1,1,soñaras
soñar,3,0,1,1,soñara
soñar,1,1,1,1,soñáramos
soñar,2,1,1,1,soñarais
soñar,3,1,1,1,soñaran
soñar,1,0,1,1,soñare
soñar,2,0,1,1,soñares
soñar,3,0,1,1,soñare
soñar,1,1,1,1,soñáremos
soñar,2,1,1,1,soñareis
soñar,3,1,1,1,soñaren
soñar,0,0,0,2,–
soñar,2,0,0,2,¡sueña!
soñar,0,0,0,2,¡sueñe!
soñar,1,1,0,2,¡soñemos!
soñar,2,1,0,2,¡soñad!
soñar,0,0,0,2,¡sueñen!
soñar,1,0,0,0,sueno
soñar,2,0,0,0,suenas
soñar,3,0,0,0,suena
soñar,1,1,0,0,sonamos
soñar,2,1,0,0,sonáis
soñar,3,1,0,0,suenan
soñar,1,0,1,0,sonaba
soñar,2,0,1,0,sonabas
soñar,3,0,1,0,sonaba
soñar,1,1,1,0,sonábamos
soñar,2,1,1,0,sonabais
soñar,3,1,1,0,sonaban
soñar,1,0,2,0,soné
soñar,2,0,2,0,sonaste
soñar,3,0,2,0,sonó
soñar,1,1,2,0,sonamos
soñar,2,1,2,0,sonasteis
soñar,3,1,2,0,sonaron
soñar,1,0,1,0,sonaré
